binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl_methoxy_C,component:imide_N-C=O,component:acid_O-C=O,component:pi-pi_star,total_fit,residual
291.579717844524,24267.93707075165,17721.312815522055,492.06651208972835,294.35957886403475,249.3132426849351,155.9234970167301,4788.0711865126195,23701.046832690103,566.8902380615473
291.6797178445239,24284.47786999486,17774.170974150293,478.00026154491036,284.5334551845383,235.86014385157594,144.66224340553376,4546.4613625824,23463.688440719252,820.7894292756064
291.77971784452404,22897.23613200644,17827.029132778654,464.5268326703221,275.1890584133841,223.45932224405274,134.5635798040979,4294.379012767471,23219.146938677983,-321.91080667154165
291.87971784452395,22945.314124124256,17879.887291406892,451.6134734583181,266.2955447894644,212.00461017180382,125.47421598578697,4036.177136409357,22971.45227222162,-26.138148097365047
291.97971784452386,23509.075179831976,17932.745450035134,439.2296562941329,257.8244894651672,201.40280568958366,117.26537257690251,3775.7385838945447,22724.206357955467,784.8688218765092
292.079717844524,22769.50392651757,17985.603608663492,427.34689962458555,249.74966336418086,191.57183105567694,109.82806358043678,3516.4615709678087,22480.56163725618,288.9422892613875
292.1797178445239,22814.204579702695,18038.461767291734,415.93860603855103,242.04683358716093,182.43918714767824,103.06951773868296,3261.269424223734,22243.225336027543,570.9792436751522
292.27971784452404,22197.475852691587,18091.319925920096,404.9799150601813,234.6935845796582,173.9406510793961,96.91037178187379,3012.633190993843,22014.477639415047,182.9982132765399
292.37971784452395,22300.954668103957,18144.178084548337,394.4475691514757,227.66915764094907,166.01917453794982,91.2824253726425,2772.599769936876,21796.19618118823,504.758486915729
292.47971784452386,22124.056391984832,18197.036243176575,384.31979158967414,220.95430666332345,158.62394847220668,86.12682384001982,2542.8215406423415,21589.882654384142,534.1737376006895
292.579717844524,22146.396155727307,18249.894401804937,374.57617503557293,214.53116826042,151.7096062038639,81.39257537916123,2324.585785158765,21396.68971184272,749.7064438845882
292.6797178445239,21413.007550251958,18302.752560433175,365.19757973888704,208.38314467349795,145.23554216645383,77.03533369427693,2118.843561284815,21217.447721991106,195.55982826085165
292.77971784452404,20905.26140483976,18355.610719061537,356.1660404419524,202.49479804391112,139.16532759097944,73.01639327989841,1926.2383248598226,21052.6916032781,-147.4301984383419
292.87971784452395,21271.49222777002,18408.468877689775,347.46468114512635,196.8517548129288,133.46620776705032,69.30185619184378,1747.1347522847927,20902.688129891518,368.80409787850294
292.97971784452386,22185.381952421583,18461.327036318016,339.0776369854114,191.44061915867658,128.10866818193185,65.86193789537997,1581.6480957937351,20767.46399433315,1417.9179580884338
293.079717844524,21247.7307138223,18514.185194946374,330.98998255989983,186.24889451046198,123.0660590106332,62.670386473218045,1429.6741676419288,20646.834685142516,600.8960286797846
293.1797178445239,20809.811013804356,18567.043353574616,323.1876660946621,181.26491229310994,118.31426919726081,59.70399466812003,1290.9197963774432,20540.433992205213,269.3770215991426
293.27971784452404,21784.46670604428,18619.901512202974,315.65744892157,176.47776715233007,113.83144281338414,56.94218829393663,1164.933386634512,20447.743746018707,1336.7229600255741
293.37971784452395,20614.378264170726,18672.759670831216,308.3868497809716,171.87725799839853,109.59773156594376,54.36667774124301,1051.1350702121058,20368.12325812988,246.25500604084664
293.47971784452386,20813.259527512295,18725.617829459457,301.3640935158452,167.45383427991428,105.5950783039318,51.96116182705019,948.8458668299811,20300.83786421618,512.4216632961143
293.579717844524,19534.04745528127,18778.475988087815,294.5780637673281,163.1985469658062,101.80702718151127,49.71107524352748,857.3152718423253,20245.085973088313,-711.0385178070428
293.6797178445239,20848.46447647,18831.334146716057,288.0182593194559,159.103003771109,98.21855680488952,47.60337246101793,775.7467425484504,20200.02408162098,648.440394849018
293.77971784452404,20663.9613642964,18884.192305344415,281.6747537753765,155.15932821280887,94.81593324783636,45.62634222415873,703.3206491931436,20164.789311997738,499.1720522986616
293.87971784452395,20611.633917436164,18937.050463972657,275.5381582785226,151.3601221270641,91.58658028641142,43.76944781383,639.2143757179508,20138.519148196436,473.11476923972805
293.97971784452386,20808.174809505424,18989.908622600895,269.59958701884506,147.69843131798453,88.51896459268157,42.02318908352009,582.6193846355031,20120.368179249428,687.8066302559964
294.079717844524,20565.198889194737,19042.766781229257,263.85062528959025,144.16771404345428,85.60249395488674,40.37898295802062,532.755188232479,20109.521785707686,455.6771034870508
294.1797178445239,20540.172234582144,19095.624939857495,258.2832998815912,140.76181207391883,82.82742686681658,38.82905963588148,488.8802854644886,20105.20682378019,434.9654108019531
294.27971784452404,19995.487178900723,19148.483098485856,252.89005162182667,137.47492408733243,80.18479206193247,37.36637219026509,450.30022401066145,20106.699462457873,-111.21228355714993
294.37971784452395,20559.504783467914,19201.341257114098,247.6637098811762,134.30158118789416,77.66631676507832,35.98451763526377,416.3730261924582,20113.330408775968,446.17437469194556
294.47971784452386,20160.310550322047,19254.19941574234,242.59746889154718,131.23662435723708,75.26436260160934,34.677667831500315,386.5122742875933,20124.48781371183,35.82273661021827
294.579717844524,20429.56999264223,19307.057574370698,237.68486572760108,128.27518366624443,72.97186824654814,33.440508858971825,360.1881855459269,20139.61818641599,289.95180622623957
294.6797178445239,20503.622934499224,19359.91573299894,232.9197598207941,125.4126590923921,70.78229801769398,32.26818769577211,336.92702168850315,20158.225659314096,345.3972751851288
294.77971784452404,20227.347581317055,19412.773891627297,228.29631388514701,122.64470280269204,68.68959572058867,31.15626521689308,316.3091746123988,20179.86994386502,47.477637452037015
294.87971784452395,19538.83323648494,19465.63205025554,223.8089761450722,119.96720277606579,66.68814314254007,30.100674674051387,297.96625276207965,20204.16329975535,-665.3300632704086
294.97971784452386,19917.334275090547,19518.490208883777,219.45246376451112,117.37626765071381,64.77272266921162,29.097684940227705,281.5774647098764,20230.766812618316,-313.43253752776945
295.079717844524,20636.884296860913,19571.34836751214,215.22174738584843,114.86821269322584,62.93848356350883,28.14386790602706,266.8655614075345,20259.386240468284,377.4980563926292
295.1797178445239,20860.467532160463,19624.206526140377,211.1120366944908,112.43954679564804,61.180911503234704,27.236069501917257,253.59255951124265,20289.76765014691,570.6998820135523
295.27971784452404,19813.787873227993,19677.06468476874,207.1187669321012,110.0869604154388,59.49580102322216,26.371383893973814,241.5554279087708,20321.693024942244,-507.9051517142507
295.37971784452395,20787.338415028797,19729.922843396977,203.23758628822156,107.80731438125063,57.87923055044302,25.547130463168987,230.58188032607933,20354.97598540614,432.3624296226553
295.47971784452386,20612.54020575755,19782.781002025215,199.46434410533428,105.59762949419661,56.3275397574054,24.760833231090313,220.52638035044183,20389.457728963684,223.08247679386477
295.579717844524,19952.69552284969,19835.639160653576,195.79507983822452,103.45507686088473,54.83730899158703,24.010202440198768,211.26643254628056,20425.003261330752,-472.30773848106037
295.6797178445239,20000.793108999005,19888.497319281818,192.22601271300167,101.3769689000088,53.40534056659076,23.293118035182598,202.6992052354082,20461.49796473201,-460.7048557330054
295.77971784452404,20576.108964076862,19941.355477910176,188.75353203554872,99.36075096943544,52.02864172523674,22.60761482493688,194.73850724305137,20498.844524708384,77.26443936847863
295.87971784452395,20343.792742110592,19994.213636538418,185.3741881034549,97.40399356553195,50.70440910636416,21.951869133037054,187.31212242023227,20536.96021886704,-193.1674767564473
295.97971784452386,20195.93085672167,20047.07179516666,182.0846836786899,95.50438505041343,49.430014565725244,21.324186768800498,180.35949174107452,20575.774556971362,-379.84370024969394
296.079717844524,19885.353575124158,20099.92995379502,178.88186598205706,93.65972486684042,48.202992218024534,20.722992172072225,173.82972277990126,20615.227251813918,-729.87367668976
296.1797178445239,19324.109273960446,20152.78811242326,175.76271917322367,91.86791720376971,47.021026581541214,20.146818602906418,167.679899833225,20655.266493817926,-1331.1572198574795
296.27971784452404,19565.109132609992,20205.64627105162,172.72435728292876,90.12696507868611,45.881941719547754,19.594299262975895,161.8736642698355,20695.847498665593,-1130.7383660556006
296.37971784452395,20487.8750765429,20258.50442967986,169.76401756676407,88.43496480581123,44.78369128409092,19.064159249161154,156.38003327644725,20736.931295862134,-249.05621931923451
296.47971784452386,20509.38120787946,20311.362588308097,166.87905425186673,86.79010082162736,43.724349377498015,18.555208251490036,151.17242546378594,20778.483726474366,-269.1025185949038
296.579717844524,20875.43172293344,20364.22074693646,164.0669326503915,85.19064084171096,42.702102155915654,18.06633391793463,146.22786332131247,20820.474619823723,54.957103109718446
296.6797178445239,20140.063595368487,20417.078905564696,161.3252236153426,83.63493132485058,41.71524010688784,17.596495817475876,141.5263248379802,20862.877121267233,-722.8135258987459
296.77971784452404,19868.435226122878,20469.937064193058,158.6515983161615,82.12139322236457,40.762150939901126,17.144719940668928,137.05021940252297,20905.66714601468,-1037.2319198918012
296.87971784452395,20455.206410587045,20522.795222821296,156.04382331333744,80.64851799242001,39.84131303504514,16.71009368382157,132.7839660929866,20948.82293693891,-493.6165263518633
296.97971784452386,20141.55156068795,20575.653381449538,153.49975591248486,79.21486386056439,38.951289400276856,16.291761268837067,128.71365546165154,20992.324707353353,-850.773146665404
297.079717844524,20761.968913687368,20628.511540077896,151.0173397800728,77.81905230934395,38.090722092767656,15.88891955609835,124.82677878087013,21036.15435259705,-274.18543890968067
297.1797178445239,20712.462716099002,20681.36969870614,148.59460080405972,76.45976478109695,37.25832706407478,15.500814212365386,121.11201134551287,21080.29521691325,-367.8325008142492
297.27971784452404,21035.976402888577,20734.2278573345,146.229643183885,75.13573957924405,36.45288939276178,15.126736199741643,117.55903877949157,21124.731904469623,-88.7555015810467
297.37971784452395,20441.84283181083,20787.08601596274,143.92064573555353,73.84576895462581,35.67325887162546,14.766018555396778,114.15841734659935,21169.45012542654,-727.6072936157107
297.47971784452386,20779.968394816868,20839.94417459098,141.66585839825362,72.58869636429405,34.91834591968601,14.418033434865773,110.90146102003315,21214.43656972811,-434.4681749112424
297.579717844524,20805.36437466315,20892.80233321934,139.4635989301811,71.36341389127435,34.1871177919836,14.082189394608916,107.78014953828908,21259.678802765677,-454.314428102527
297.6797178445239,20331.552756323003,20945.66049184758,137.31224978190914,70.16885981457135,33.47859506265421,13.757928891981463,104.78705289121909,21305.165178289913,-973.6124219669109
297.77971784452404,20334.09284673422,20998.51865047594,135.21025513644548,69.00401631948665,32.79184835900605,13.444725982979023,101.91526866996574,21350.884764943825,-1016.7919182096048
297.87971784452395,20468.722854650154,21051.37680910418,133.15611810602525,67.8679073391415,32.12599532639095,13.142084200118601,99.15836950957272,21396.827283585426,-928.1044289352722
297.97971784452386,20705.907853635726,21104.234967732416,131.14839807609482,66.75959651861467,31.480197805392905,12.84953459452632,96.51035848314444,21442.98305321019,-737.0751995744649
298.079717844524,21392.918875650725,21157.093126360778,129.185708187841,65.6781852938709,30.85365920458216,12.566633927904178,93.9656308012942,21489.34294377627,-96.42406812554691
298.1797178445239,20822.909268519452,21209.95128498902,127.26671295102904,64.6228110781249,30.245622053503727,12.292963001415215,91.51894055432014,21535.898334627414,-712.9890661079626
298.27971784452404,20940.62897068623,21262.809443617378,125.39012597946201,63.59264554881331,29.65536572190799,12.028125109772663,89.16537152997192,21582.641077507305,-642.0121068210756
298.37971784452395,21315.66760224562,21315.667602245616,123.55470784202627,62.586893028910374,29.08220429248576,11.77174460995336,86.90031136534314,21629.563463384337,-313.895861138717
