binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
538.5000537109374,28579.376069459693,28558.765945765495,222.92908088075436,176.21141081885418,28957.906437465102,-378.5303680054094
538.6000537109375,27765.36079705504,28558.765945765495,217.0763319541691,170.3355273845817,28946.177805104246,-1180.8170080492055
538.7000537109375,27044.71286780824,28558.765945765495,211.4504524762712,164.74743017570606,28934.963828417473,-1890.2509606092317
538.8000537109374,27653.270780149418,28558.765945765495,206.03989804170604,159.4287090745516,28924.234552881753,-1270.9637727323352
538.9000537109374,28254.045649455424,28558.765945765495,200.83384738037807,154.36239664695321,28913.962189792826,-659.9165403374027
539.0000537109374,27026.654946791015,28558.765945765495,195.8221488165389,149.5328351473251,28904.12092972936,-1877.4659829383454
539.1000537109375,27438.721513820783,28558.765945765495,190.9952712842468,144.92555755016616,28894.686774599908,-1455.965260779125
539.2000537109375,27149.96844974984,28558.765945765495,186.3442594626104,140.52718094973744,28885.637386177845,-1735.6689364280064
539.3000537109374,27409.533622487023,28558.765945765495,181.86069264050576,136.3253108859379,28876.95194929194,-1467.4183268049164
539.4000537109374,26999.141987493877,28558.765945765495,177.53664696146674,132.30845534003407,28868.611048066996,-1869.4690605731194
539.5000537109374,26922.805545153296,28558.765945765495,173.36466073583122,128.4659473035504,28860.596553804877,-1937.7910086515803
539.6000537109375,27231.390323581563,28558.765945765495,169.3377025392012,124.78787496090577,28852.891523265604,-1621.5011996840403
539.7000537109375,26651.920001753355,28558.765945765495,165.4491418449872,121.26501864519413,28845.480106255676,-2193.5601045023213
539.8000537109374,27438.74397541038,28558.765945765495,161.69272196405913,117.88879382903615,28838.34746155859,-1399.6034861482112
539.9000537109374,27010.142174433455,28558.765945765495,158.06253508709594,114.65119950137573,28831.47968035397,-1821.3375059205136
540.0000537109374,26847.487627753657,28558.765945765495,154.55299924541126,111.54477135840496,28824.863716369313,-1977.376088615656
540.1000537109375,27426.406230507346,28558.765945765495,151.15883702381933,108.56253930385589,28818.48732209317,-1392.0810915858237
540.2000537109375,26775.14837971864,28558.765945765495,147.87505587527411,105.69798881259447,28812.338990453365,-2037.190610734724
540.3000537109374,26395.001753811553,28558.765945765495,144.69692990125606,102.94502576250507,28806.40790142926,-2411.406147617705
540.4000537109374,26296.726909838064,28558.765945765495,141.61998297471516,100.29794438438168,28800.68387312459,-2503.9569632865278
540.5000537109374,26374.542775032183,28558.765945765495,138.63997309395089,97.75139801878662,28795.157316878234,-2420.614541846051
540.6000537109375,27201.80082764332,28558.765945765495,135.75287786600734,95.30037240311573,28789.81919603462,-1588.0183683912983
540.7000537109375,26339.435586505057,28558.765945765495,132.9548810275614,92.94016124244459,28784.660988035503,-2445.225401530446
540.8000537109374,26171.37012434698,28558.765945765495,130.24235991955453,90.66634384428025,28779.67464952933,-2608.3045251823496
540.9000537109374,25846.69271870277,28558.765945765495,127.61187383933338,88.47476462081251,28774.852584225642,-2928.1598655228736
541.0000537109374,26688.11003898678,28558.765945765495,125.0601532009003,86.36151428303293,28770.18761324943,-2082.07757426265
541.1000537109375,26947.30944287483,28558.765945765495,122.58408943987692,84.32291256932719,28765.6729477747,-1818.3635048998694
541.2000537109375,26798.206552363477,28558.765945765495,120.18072560541466,82.35549236747069,28761.30216373838,-1963.0956113749016
541.3000537109374,26492.272999625424,28558.765945765495,117.84724758621441,80.45598510330161,28757.06917845501,-2264.796178829587
541.4000537109374,26478.95735265085,28558.765945765495,115.5809759223407,78.62130728213732,28752.968228969974,-2274.010876319124
541.5000537109374,26250.808300037224,28558.765945765495,113.3793581586609,76.84854808041497,28748.993852004573,-2498.185551967348
541.6000537109375,26824.792546887067,28558.765945765495,111.2399616993605,75.13495789509003,28745.140865359946,-1920.3483184728793
541.7000537109375,26254.483645542794,28558.765945765495,109.16046712644754,73.47793776743369,28741.404350659377,-2486.920705116583
541.8000537109374,26696.50297016457,28558.765945765495,107.13866194816796,71.87502960588897,28737.779637319552,-2041.2766671549834
541.9000537109374,26762.454858506077,28558.765945765495,105.17243474603997,70.32390713985653,28734.262287651392,-1971.8074291453158
542.0000537109374,26504.98343448816,28558.765945765495,103.25976969179449,68.82236754276823,28730.84808300006,-2225.864648511899
542.1000537109375,26104.182180839543,28558.765945765495,101.39874140773718,67.36832366852363,28727.533010841755,-2623.3508300022113
542.2000537109375,26504.85742611766,28558.765945765495,99.58751014623186,65.95979685061478,28724.313252762342,-2219.45582664468
542.3000537109374,27029.426816825777,28558.765945765495,97.82431726587915,64.5949102178856,28721.18517324926,-1691.7583564234847
542.4000537109374,26639.777804599056,28558.765945765495,96.1074809837195,63.27188248506217,28718.145309234278,-2078.367504635222
542.5000537109374,27301.544959186565,28558.765945765495,94.43539238443257,61.98902217999128,28715.190360329918,-1413.6454011433525
542.6000537109375,27148.327076261296,28558.765945765495,92.80651166889997,60.7447222728665,28712.31717970726,-1563.9901034459654
542.7000537109375,26918.707776233834,28558.765945765495,91.21936462591049,59.537455175840584,28709.522765567246,-1790.814989333412
542.8000537109374,27519.81124224908,28558.765945765495,89.67253931197635,58.36576808415787,28706.80425316163,-1186.993010912549
542.9000537109374,27471.46452190142,28558.765945765495,88.16468292535676,57.228278632443455,28704.158907323297,-1232.694385421877
543.0000537109374,26885.710680810906,28558.765945765495,86.69449886145395,56.1236708420746,28701.584115469024,-1815.8734346581186
543.1000537109375,26852.815218548407,28558.765945765495,85.26074393763498,55.05069133756319,28699.077381040694,-1846.2621624922867
543.2000537109375,27241.608935399512,28558.765945765495,83.86222577646556,54.00814581178204,28696.636317353743,-1455.0273819542308
543.3000537109374,26738.190712617943,28558.765945765495,82.49780033710901,52.99489572152705,28694.25864182413,-1956.0679292061868
543.4000537109374,26768.210972146964,28558.765945765495,81.1663695853821,52.00985519643925,28691.942170547318,-1923.7311984003536
543.5000537109374,27422.193154621244,28558.765945765495,79.86687929367001,51.0519881457255,28689.68481320489,-1267.4916585836472
543.6000537109375,26947.331947111554,28558.765945765495,78.59831696247356,50.12030554834231,28687.48456827631,-1740.1526211647579
543.7000537109375,27338.33894572266,28558.765945765495,77.359709855993,49.21386291350104,28685.33951853499,-1347.0005728123324
543.8000537109374,27427.959511665325,28558.765945765495,76.15012314465405,48.33175789937995,28683.24782680953,-1255.2883151442038
543.9000537109374,28097.429452064713,28558.765945765495,74.96865814797366,47.473128078888635,28681.20773199236,-583.7782799276465
544.0000537109374,27835.04583054839,28558.765945765495,73.81445067164422,46.6371488422251,28679.217545279364,-844.1717147309719
544.1000537109375,27350.51387034701,28558.765945765495,72.68666943308612,45.82303142673041,28677.275646625312,-1326.761776278301
544.2000537109375,28593.909613658336,28558.765945765495,71.58451457015444,45.030021065312,28675.380481400964,-81.47086774262789
544.3000537109374,28565.307315626982,28558.765945765495,70.50721622801669,44.25739524535547,28673.530557238868,-108.2232416118859
544.4000537109374,27652.158015513636,28558.765945765495,69.45403321955176,43.50446207065865,28671.724441055707,-1019.5664255420706
544.5000537109374,28616.858758639708,28558.765945765495,68.42425175495256,42.77055871950007,28669.960756239947,-53.101997600238974
544.6000537109375,28451.000011670916,28558.765945765495,67.41718423645682,42.05504999243902,28668.23817999439,-217.23816832347438
544.7000537109375,28170.216138751366,28558.765945765495,66.43216811443847,41.35732694394719,28666.555440823882,-496.33930207251615
544.8000537109374,28605.247129481562,28558.765945765495,65.46856480131294,40.67680559238901,28664.911316159196,-59.66418667763355
