binding_energy_eV,raw_intensity,background,component:Cl_2p3/2,component:Cl_2p1/2,total_fit,residual
211.3000537109374,3990.691870948137,4730.172651452855,35.556115717880296,24.048606745830902,4789.777373916566,-799.085502968429
211.40005371093753,3948.022363289027,4743.810635540119,34.94099091923177,23.565901413758816,4802.31752787311,-854.2951645840826
211.50005371093744,4066.3963089981044,4757.448619627351,34.34168230002791,23.09757338317036,4814.887875310549,-748.4915663124448
211.60005371093735,4191.823328739889,4771.086603714583,33.75765256258754,22.643057748777355,4827.487314025948,-635.663985286059
211.70005371093748,4321.4869861441675,4784.7245878018475,33.18838701981911,22.201817058875985,4840.114791880543,-518.6278057363752
211.8000537109374,4131.198049534122,4798.36257188908,32.63339246360616,21.773339730936918,4852.769304083623,-721.5712545495007
211.90005371093753,4300.392896317555,4812.000555976343,32.09219609867092,21.357138572769394,4865.449890647784,-565.0569943302289
212.00005371093744,4420.155288625345,4825.638540063575,31.564344537654044,20.952749401324414,4878.155634002554,-458.00034537720876
212.10005371093735,4430.464874711343,4839.276524150809,31.049402853392852,20.55972975181678,4890.885656756018,-460.4207820446745
212.20005371093748,4368.536862280209,4852.914508238072,30.54695368473831,20.177657670505393,4903.639119593316,-535.1022573131067
212.3000537109374,4250.969446442934,4866.552492325304,30.056596392472155,19.806130584988114,4916.415219302765,-665.4457728598309
212.40005371093753,4446.751486081494,4880.190476412568,29.577946262132503,19.444764246370564,4929.213186921072,-482.46170083957804
212.50005371093744,4532.390261444863,4893.828460499801,29.110633750820384,19.093191738153454,4942.032285988775,-409.64202454391125
212.60005371093735,4430.0970739433205,4907.466444587033,28.65430377520572,18.751062547051983,4954.871810909291,-524.7747369659701
212.70005371093748,4519.328611819919,4921.104428674296,28.20861503820419,18.418041691385604,4967.731085403886,-448.40247358396664
212.8000537109374,4450.534667780951,4934.742412761529,27.773239391934,18.093808902992414,4980.609461056455,-530.0747932755039
212.90005371093753,4466.534538678452,4948.380396848793,27.347861234727024,17.778057858939707,4993.50631594246,-526.9717772640079
213.00005371093744,4536.04157628657,4962.018380936025,26.932176940154427,17.470495459616146,5006.4210533357955,-470.3794770492259
213.10005371093735,4586.572529317148,4975.656365023257,26.525894316111646,17.170841150014205,5019.353100489383,-432.7805711722349
213.20005371093748,4752.796927706579,4989.294349110522,26.128732092191413,16.87882628129336,5032.301907484007,-279.50497977742816
213.3000537109374,4496.152804877454,5002.932333197754,25.740419433658346,16.594193509909797,5045.2669461413225,-549.1141412638681
213.40005371093753,4571.5437454634,5016.570317285017,25.36069548045125,16.316696231802695,5058.247708997271,-486.7039635338706
213.50005371093744,4527.279138013164,5030.2083013722495,24.98930890977282,16.046098049335686,5071.243708331358,-543.9645703181941
213.60005371093735,4598.177252288185,5043.846285459483,24.6260175208731,15.782172268827242,5084.254475249183,-486.07722296099837
