binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl,component:imide_N-C=O,component:acid_O-C=O,component:pi-pi_star,total_fit,residual
291.7000537109375,23522.95861538901,18197.4264778706,437.094104871888,174.00513537464295,203.07520241635825,112.0333451448707,3884.8066941793913,23008.440959857748,514.517655531261
291.8000537109374,23191.14156040666,18252.31617411792,425.3852708863487,168.74269563813857,193.18847758891064,105.13909176115253,3615.7926468703245,22760.564356862797,430.577203543864
291.9000537109375,22066.574571674668,18307.205870365367,414.1394920188955,163.71470691591668,184.00223393526124,98.8562738521263,3352.2558348897674,22520.174411977336,-453.5998403026679
292.00005371093744,22728.543245351528,18362.09556661269,403.3327306873448,158.90748728517156,175.45221478900754,93.11532165860554,3096.463457225479,22289.3667782583,439.176467093228
292.10005371093735,22590.79429751784,18416.98526286001,392.94248521145556,154.30833561372825,167.48132375866115,87.85619874317032,2850.2802441670065,22069.853850354033,520.9404471638081
292.2000537109375,22616.55332813751,18471.874959107456,382.9476738231834,149.90544862569647,160.03869360734447,83.02688941615583,2615.196944795476,21862.990609375312,753.5627187621976
292.3000537109374,22002.22551413576,18526.764655354775,373.32852874431137,145.68784601168255,153.0788925939917,78.58215693478283,2392.358352647874,21669.80043228742,332.4250818483415
292.4000537109375,22357.521129504355,18581.654351602225,364.06649934727716,141.6453027064045,146.5612456952312,74.48251861027589,2182.590890129717,21491.000808091132,866.5203214132234
292.50005371093744,21443.110647055095,18636.544047849547,355.14416352239556,137.76828756271016,140.44925219246355,70.69339584808986,1986.430131183223,21327.02927815843,116.08136889666639
292.60005371093735,21732.924526247814,18691.433744096867,346.5451464674394,134.04790774233354,134.71008438031097,67.18440605791987,1804.1486575503654,21178.069946295236,554.8545799525782
292.7000537109375,21065.85654080865,18746.323440344313,338.2540461996877,130.47585822414737,129.31415479934216,63.92877019974233,1635.7844803008716,21044.080750068104,21.775790740546654
292.8000537109374,21479.82140422535,18801.213136591636,330.2563651631024,127.0443758999534,124.23474154336591,60.902815028529936,1481.1700301499895,20924.821464376575,554.9999398487744
292.9000537109375,21382.257850508508,18856.102832839082,322.538447368266,123.74619778865653,119.4476629422967,58.08555324083045,1339.961499880008,20819.88219405914,562.3756564493669
293.00005371093744,21445.605046262986,18910.992529086405,315.08742056089557,120.5745229530839,114.93099435427662,55.45832798284474,1211.6681493224128,20728.711944259918,716.8931020030686
293.10005371093735,21631.298960928947,18965.882225333728,307.8911429648237,117.52297774983495,110.6648209762591,53.00451075361838,1095.6810741688575,20650.646751947123,980.6522089818245
293.2000537109375,21233.219362954573,19020.771921581174,300.9381541917625,114.58558408382551,106.63102155219244,50.709243782685924,991.3008958445914,20584.93682103623,648.2825419183428
293.3000537109374,21092.28254566951,19075.661617828497,294.21762994995066,111.7567303748185,102.81307865912245,48.55921959398886,897.7638433040083,20530.772119710386,561.5104259591244
293.4000537109375,20601.57197962289,19130.551314075943,287.7193402198697,109.03114497486051,99.19591191669961,46.54249177718933,814.2657569868388,20487.3059599514,114.26601967148963
293.50005371093744,21180.440914614835,19185.441010323262,281.4336105979133,106.40387180363338,95.76573101954942,44.64831204217488,739.98363671946,20453.67617250599,726.7647421088441
293.60005371093735,21194.326867653628,19240.330706570585,275.3512865367821,103.8702479929802,92.5099059538379,42.86698948519681,674.0944657189458,20429.023602258327,765.3032653953014
293.7000537109375,20051.384729250458,19295.22040281803,269.4637002379368,101.42588335397755,89.41685214710893,41.189768688050705,615.7911601951961,20412.5077674403,-361.1230381898422
293.8000537109374,20795.9276209563,19350.110099065354,263.76263997393295,99.06664149897159,86.47592862550214,39.60872383633914,564.2956084463648,20403.319641446466,392.60797950983397
293.9000537109375,20752.252857374486,19404.9997953128,258.2403216391584,96.78862246810426,83.6773475265826,38.11666650516535,518.8688672892754,20400.691620741087,351.56123663339895
294.00005371093744,21088.465124712206,19459.88949156012,252.889362346492,94.58814672522114,81.01209354780042,36.70706514050966,478.8186719411054,20403.904831261247,684.5602934509589
294.10005371093735,20559.604407363695,19514.779187807442,247.7027559033544,92.46174040125562,78.47185210637768,35.37397457745601,443.5044850184104,20412.293995814296,147.31041154939885
294.2000537109375,20798.832294300264,19569.66888405489,242.673850016339,90.40612167549976,76.04894515337477,34.111974195678826,412.3403600245067,20425.250135120288,373.58215917997586
294.3000537109374,20886.528184974806,19624.55858030221,237.7963250866642,88.418188195702,73.73627372629728,32.916113527506354,384.7959249442489,20442.22140578263,444.3067791921749
294.4000537109375,20841.686419215006,19679.448276549658,233.0641744709078,86.49500544751655,71.52726644569607,31.781864312966032,360.3958039683757,20462.71239119512,378.97402801988574
294.50005371093744,20264.443665547282,19734.33797279698,228.4716860928705,84.63379599254023,69.41583326498072,30.7050781459111,338.71779233956283,20486.282158632846,-221.83849308556455
294.60005371093735,21191.9947795301,19789.227669044303,224.0134253017424,82.83192950157998,67.39632387120714,29.681948980532212,319.39008373748334,20512.541380436847,679.4533990932541
294.7000537109375,21030.808631628624,19844.11736529175,219.6842188813479,81.08691351690264,65.46349021123925,28.70897987305638,302.08782459239046,20541.148792366686,489.65983926193803
294.8000537109374,21386.175945529834,19899.007061539072,215.47914012299526,79.39638488321522,63.612452683267236,27.7829534221292,286.52923824552454,20571.807230896204,814.3687146336306
294.9000537109375,20599.76385983182,19953.89675778652,211.39349488185943,77.75810179266223,61.83866959045578,26.900905446425966,272.4715267500001,20604.25945624792,-4.495596416101762
295.00005371093744,20993.727691036023,20008.786454033838,207.4228085438552,76.16993639423214,60.13790950274906,26.06010150169859,259.7067217420154,20638.28393171839,355.4437593176335
295.10005371093735,20885.583234988615,20063.67615028116,203.56281383550436,74.62986792222547,58.50622621519381,25.258015893374903,248.0576201839733,20673.69069433143,211.89254065718342
295.2000537109375,20507.893139160173,20118.565846528607,199.8094394153498,73.13597630268114,56.9399360283388,24.49231288695953,237.3739074104822,20710.31741857242,-202.42427941224742
295.3000537109374,20173.831612152484,20173.455542775926,196.15879919015796,71.68643620015855,55.43559710828753,23.76082985770315,227.5285398506553,20748.02574498289,-574.1941328304056
295.4000537109375,20855.348507167393,20228.345239023372,192.60718230374397,70.27951147056673,53.98999071203459,23.061562154643557,218.4144337087183,20786.69791937308,68.65058779431274
295.50005371093744,20316.102052367307,20283.234935270695,189.15104375071274,68.91354998881442,52.60010408832316,22.392649483028716,209.94148405001846,20826.233766631594,-510.13171426428744
295.60005371093735,20383.58232350048,20338.124631518018,185.7869955707492,67.58697882255953,51.26311488549759,21.752363633844457,202.03392115911726,20866.548005589786,-482.96568208930694
295.7000537109375,20939.211268403393,20393.014327765464,182.51179858301867,66.29829972594969,49.97637691678804,21.13909741063403,194.62799749449763,20907.56789789635,31.643370507041254
295.8000537109374,20884.853673183905,20447.904024012787,179.32235462311266,65.0460849293351,48.737407149827796,20.551354622194278,187.669988680639,20949.231214017895,-64.37754083398977
295.9000537109375,20367.575691071663,20502.793720260233,176.21569924789216,63.82897320294374,47.54387380170685,19.98774102570838,181.11448528551819,20991.484492824,-623.9088017523391
296.00005371093744,20462.20610239648,20557.683416507556,173.1889948764819,62.64566617442523,46.3935854337279,19.446956118767776,174.922948115364,21034.281567226324,-572.0754648298425
296.10005371093735,20811.236612354824,20612.57311275488,170.23952433769682,61.49492488166509,45.28448095113501,18.927785690690857,169.06249789925013,21077.582326515316,-266.3457141604922
296.2000537109375,20399.53263895,20667.462809002325,167.36468479680298,60.37556654393062,44.21462042318627,18.429095054088968,163.5049100461166,21121.35168586645,-721.819046916451
296.3000537109374,21070.244209125092,20722.352505249644,164.56198203630058,59.28646153567851,43.18217664764403,17.949822886712965,158.22578618925388,21165.558734545233,-95.31452542014085
296.4000537109375,20695.38377291407,20777.242201497094,161.82902506730244,58.22653054860876,42.185427391561106,17.488975621593244,153.20387610587144,21210.17603623203,-514.7922633179624
296.50005371093744,20313.92536836434,20832.131897744417,159.16352105002073,57.19474192877319,41.222748247242215,17.04562233050348,148.4205259919768,21255.179057292935,-941.2536889285948
296.60005371093735,20392.021927049624,20887.021593991736,156.56327050310472,56.1901091764501,40.29260604827747,16.618890051836647,143.85923172830312,21300.54570149971,-908.5237744500846
296.7000537109375,20277.85564583463,20941.91129023918,154.02616278337217,55.21168859758175,39.39355279614358,16.207959519414455,139.50527849831516,21346.255932434007,-1068.400286599379
296.8000537109374,21248.332597854635,20996.8009864865,151.55017181859185,54.258577096352454,38.524220052658826,15.812061253438396,135.3454507699968,21392.29146747754,-143.95886962290388
296.9000537109375,20582.3143408782,21051.690682733948,149.13335207721653,53.32991009928546,37.68331375793122,15.43047197895676,131.36779913442047,21438.635529781757,-856.3211889035556
297.00005371093744,19736.788232116516,21106.58037898127,146.77383476029684,52.42485960203915,36.86960943739087,15.062511340926072,127.56145274688149,21485.272646868805,-1748.484414752289
297.10005371093735,20464.273793937493,21161.470075228593,144.4698242015413,51.54263233063129,36.081947764861,14.707538888141487,123.91646810986907,21532.18848652364,-1067.914692586146
297.2000537109375,20062.139501324255,21216.35977147604,142.2195944627629,50.682468009550185,35.3192304518396,14.36495130123218,120.42370666551409,21579.36972236694,-1517.230221042686
297.3000537109374,21118.481481687417,21271.249467723363,140.02148611264482,49.8436377296978,34.58041643588233,14.034179842431907,117.0747351343478,21626.803922978368,-508.32244129095125
297.4000537109375,20664.297841183256,21326.13916397081,137.87390317759238,49.02544240962919,33.86451834348308,13.714688007096502,113.86174376647593,21674.479459675087,-1010.1816184918316
297.50005371093744,20214.33556072992,21381.02886021813,135.77531025437298,48.227211344094016,33.1705992051557,13.405969358974044,110.77747868452451,21722.385429065253,-1508.0498683353326
297.60005371093735,20755.1060211852,21435.91855646545,133.72422977467454,47.448300834216134,32.49776940234938,13.107545532978866,107.81518532079345,21770.511587330464,-1015.4055661452658
297.7000537109375,20866.737198258365,21490.8082527129,131.7192394126385,46.688092894154074,31.845183827743245,12.818964390854118,104.96856061266114,21818.84829385095,-952.1110955925869
297.8000537109374,20587.70935862067,21545.697948960224,129.7589696268513,45.94599402938762,31.212039242048803,12.539798316501923,102.23171214487974,21867.386462319893,-1279.677103699225
297.9000537109375,21252.654516030118,21600.587645207666,127.84210132884667,45.221434082120254,30.5975718119337,12.269642639031577,99.59912283975841,21916.117517909355,-663.4630018792377
298.00005371093744,21655.47734145499,21655.477341454993,125.9673636708443,44.51386513966068,30.001054815068947,12.008114172733586,97.06562011734682,21965.033359370645,-309.5560179156564
