binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
408.10005371093735,25500.4871915058,25535.216678486864,39.06489646958742,25574.28157495645,-73.79438345065137
408.2000537109375,25308.943779717458,25535.216678486864,38.13650217515071,25573.353180662016,-264.409400944558
408.3000537109374,25323.93658359725,25535.216678486864,37.240764173408984,25572.457442660274,-248.52085906302455
408.4000537109375,25579.953474104095,25535.216678486864,36.376170931593926,25571.59284941846,8.36062468563614
408.50005371093744,25374.01455567594,25535.484630528328,35.541297241147774,25571.025927769475,-197.01137209353328
408.60005371093735,25533.929914132157,25535.484630528328,34.73479837711937,25570.219428905446,-36.28951477328883
408.7000537109375,25161.160597462047,25535.484630528328,33.95540471280516,25569.440035241132,-408.27943777908513
408.8000537109374,25396.614192765705,25535.484630528328,33.20191674956873,25568.686547277895,-172.07235451219094
408.9000537109375,24931.42992951891,25535.484630528328,32.47320052569138,25567.95783105402,-636.5279015351116
409.00005371093744,25755.775528299193,25535.484630528328,31.76818337166052,25567.252813899988,188.52271439920514
409.10005371093735,25071.87590432733,25541.52664442574,31.085849982331062,25572.61249440807,-500.7365900807381
409.2000537109375,25361.751991330086,25541.52664442574,30.425238779284264,25571.951883205023,-210.19989187493775
409.3000537109374,25527.17753688385,25541.52664442574,29.785438539152437,25571.31208296489,-44.13454608104075
409.4000537109375,25453.959037925386,25541.52664442574,29.165585265929174,25570.692229691667,-116.73319176628138
409.50005371093744,25044.98223796311,25541.52664442574,28.564859287352405,25570.09150371309,-525.1092657499794
409.60005371093735,25487.897904024372,25541.52664442574,27.9824825571818,25569.50912698292,-81.61122295854875
409.7000537109375,25283.4083029852,25541.52664442574,27.417716146904247,25568.944360572645,-285.5360575874438
409.8000537109374,25393.10278572451,25541.52664442574,26.869857911821473,25568.39650233756,-175.2937166130505
409.9000537109375,25645.345566820633,25541.52664442574,26.33824031780431,25567.864884743543,77.48068207709002
410.00005371093744,25569.832070044085,25544.009843128235,25.822228416239785,25569.832071544475,-1.5003897715359926e-06
