binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
534.9000537109374,28351.019365949818,25478.907178498157,852.1147856853548,1356.0729280661405,27687.094892249654,663.9244737001645
535.0000537109374,28371.619303492156,25510.76767124967,810.116275791288,1231.9209178360318,27552.804864876987,818.8144386151689
535.1000537109375,27255.203709503934,25542.628164001173,771.1169262177168,1127.5883645918302,27441.33345481072,-186.12974530678548
535.2000537109375,28267.039327808703,25574.48865675268,734.8406218264175,1038.1567398035772,27347.486018382675,919.5533094260281
535.3000537109374,28380.33140871183,25606.349149504153,701.04200394536,960.228904468255,27267.620057917768,1112.711350794063
535.4000537109374,27906.309892334775,25638.20964225566,669.5024839237349,891.4433236760942,27199.15544985549,707.1544424792846
535.5000537109374,28654.23914293402,25670.07013500717,640.026844087958,830.1284474448246,27140.22542653995,1514.0137163940708
535.6000537109375,27844.435124079024,25701.930627758677,612.4403282451418,775.0673914902832,27089.438347494102,754.9967765849215
535.7000537109375,27603.36504362953,25733.791120510185,586.5861427860665,725.3433157018754,27045.720578998127,557.6444646314012
535.8000537109374,28598.151798916933,25765.651613261656,562.3233037962574,680.2404809046424,27008.215397962555,1589.9364009543788
535.9000537109374,28281.85628697766,25797.512106013164,539.5247768641227,639.1819097928512,26976.218792670137,1305.6374943075243
536.0000537109374,28173.957863305703,25829.372598764672,518.0758653238684,601.6901862623965,26949.13865035094,1224.8192129547642
536.1000537109375,28182.87304907292,25861.23309151618,497.8728100185639,567.362453662029,26926.468355196772,1256.4046938761494
536.2000537109375,28968.569986000435,25893.093584267688,478.8215696844071,535.853970081769,26907.769124033865,2060.8008619665707
536.3000537109374,28578.85238660373,25924.95407701916,460.83675600591476,506.8668033913629,26892.657636416436,1686.1947501872928
536.4000537109374,28663.219877053725,25956.814569770668,443.84070148112295,480.14165948216316,26880.796930733955,1782.4229463197698
536.5000537109374,29295.108660318954,25988.675062522176,427.76264162694787,455.45168732128735,26871.88939147041,2423.2192688485447
